id,warehouse_id,bin_code,description,capacity_units,current_occupancy_units,status,created_at
"849","5","WH-DN-01-A-R03-03-L1","Row 3, Rack 3, Level 1 (A zone)","20","0","active","2024-01-01 00:00:00"
"850","5","WH-DN-01-A-R03-03-L2","Row 3, Rack 3, Level 2 (A zone)","20","11","active","2024-01-01 00:00:00"
"851","5","WH-DN-01-A-R03-03-L3","Row 3, Rack 3, Level 3 (A zone)","20","10","active","2024-01-01 00:00:00"
"852","5","WH-DN-01-A-R03-03-L4","Row 3, Rack 3, Level 4 (A zone)","20","7","active","2024-01-01 00:00:00"
"853","5","WH-DN-01-A-R03-04-L1","Row 3, Rack 4, Level 1 (A zone)","20","13","active","2024-01-01 00:00:00"
"854","5","WH-DN-01-A-R03-04-L2","Row 3, Rack 4, Level 2 (A zone)","20","13","active","2024-01-01 00:00:00"
"855","5","WH-DN-01-A-R03-04-L3","Row 3, Rack 4, Level 3 (A zone)","20","3","active","2024-01-01 00:00:00"
"856","5","WH-DN-01-A-R03-04-L4","Row 3, Rack 4, Level 4 (A zone)","20","5","active","2024-01-01 00:00:00"
"857","5","WH-DN-01-A-R03-05-L1","Row 3, Rack 5, Level 1 (A zone)","20","7","active","2024-01-01 00:00:00"
"858","5","WH-DN-01-A-R03-05-L2","Row 3, Rack 5, Level 2 (A zone)","20","13","active","2024-01-01 00:00:00"
"859","5","WH-DN-01-A-R03-05-L3","Row 3, Rack 5, Level 3 (A zone)","20","11","active","2024-01-01 00:00:00"
"860","5","WH-DN-01-A-R03-05-L4","Row 3, Rack 5, Level 4 (A zone)","20","10","active","2024-01-01 00:00:00"
"861","5","WH-DN-01-B-R04-01-L1","Row 4, Rack 1, Level 1 (B zone)","50","26","active","2024-01-01 00:00:00"
"862","5","WH-DN-01-B-R04-01-L2","Row 4, Rack 1, Level 2 (B zone)","50","12","active","2024-01-01 00:00:00"
"863","5","WH-DN-01-B-R04-01-L3","Row 4, Rack 1, Level 3 (B zone)","50","27","active","2024-01-01 00:00:00"
"864","5","WH-DN-01-B-R04-01-L4","Row 4, Rack 1, Level 4 (B zone)","50","29","active","2024-01-01 00:00:00"
"865","5","WH-DN-01-B-R04-02-L1","Row 4, Rack 2, Level 1 (B zone)","50","25","active","2024-01-01 00:00:00"
"866","5","WH-DN-01-B-R04-02-L2","Row 4, Rack 2, Level 2 (B zone)","50","6","active","2024-01-01 00:00:00"
"867","5","WH-DN-01-B-R04-02-L3","Row 4, Rack 2, Level 3 (B zone)","50","16","active","2024-01-01 00:00:00"
"868","5","WH-DN-01-B-R04-02-L4","Row 4, Rack 2, Level 4 (B zone)","50","19","active","2024-01-01 00:00:00"
"869","5","WH-DN-01-B-R04-03-L1","Row 4, Rack 3, Level 1 (B zone)","50","22","active","2024-01-01 00:00:00"
"870","5","WH-DN-01-B-R04-03-L2","Row 4, Rack 3, Level 2 (B zone)","50","17","active","2024-01-01 00:00:00"
"871","5","WH-DN-01-B-R04-03-L3","Row 4, Rack 3, Level 3 (B zone)","50","34","active","2024-01-01 00:00:00"
"872","5","WH-DN-01-B-R04-03-L4","Row 4, Rack 3, Level 4 (B zone)","50","40","active","2024-01-01 00:00:00"
"873","5","WH-DN-01-B-R04-04-L1","Row 4, Rack 4, Level 1 (B zone)","50","36","active","2024-01-01 00:00:00"
"874","5","WH-DN-01-B-R04-04-L2","Row 4, Rack 4, Level 2 (B zone)","50","12","active","2024-01-01 00:00:00"
"875","5","WH-DN-01-B-R04-04-L3","Row 4, Rack 4, Level 3 (B zone)","50","5","active","2024-01-01 00:00:00"
"876","5","WH-DN-01-B-R04-04-L4","Row 4, Rack 4, Level 4 (B zone)","50","7","active","2024-01-01 00:00:00"
"877","5","WH-DN-01-B-R04-05-L1","Row 4, Rack 5, Level 1 (B zone)","50","10","active","2024-01-01 00:00:00"
"878","5","WH-DN-01-B-R04-05-L2","Row 4, Rack 5, Level 2 (B zone)","50","25","active","2024-01-01 00:00:00"
"879","5","WH-DN-01-B-R04-05-L3","Row 4, Rack 5, Level 3 (B zone)","50","31","active","2024-01-01 00:00:00"
"880","5","WH-DN-01-B-R04-05-L4","Row 4, Rack 5, Level 4 (B zone)","50","32","active","2024-01-01 00:00:00"
"881","5","WH-DN-01-B-R05-01-L1","Row 5, Rack 1, Level 1 (B zone)","50","5","active","2024-01-01 00:00:00"
"882","5","WH-DN-01-B-R05-01-L2","Row 5, Rack 1, Level 2 (B zone)","50","12","active","2024-01-01 00:00:00"
"883","5","WH-DN-01-B-R05-01-L3","Row 5, Rack 1, Level 3 (B zone)","50","16","active","2024-01-01 00:00:00"
"884","5","WH-DN-01-B-R05-01-L4","Row 5, Rack 1, Level 4 (B zone)","50","16","active","2024-01-01 00:00:00"
"885","5","WH-DN-01-B-R05-02-L1","Row 5, Rack 2, Level 1 (B zone)","50","40","active","2024-01-01 00:00:00"
"886","5","WH-DN-01-B-R05-02-L2","Row 5, Rack 2, Level 2 (B zone)","50","28","active","2024-01-01 00:00:00"
"887","5","WH-DN-01-B-R05-02-L3","Row 5, Rack 2, Level 3 (B zone)","50","19","active","2024-01-01 00:00:00"
"888","5","WH-DN-01-B-R05-02-L4","Row 5, Rack 2, Level 4 (B zone)","50","28","active","2024-01-01 00:00:00"
"889","5","WH-DN-01-B-R05-03-L1","Row 5, Rack 3, Level 1 (B zone)","50","32","active","2024-01-01 00:00:00"
"890","5","WH-DN-01-B-R05-03-L2","Row 5, Rack 3, Level 2 (B zone)","50","29","active","2024-01-01 00:00:00"
"891","5","WH-DN-01-B-R05-03-L3","Row 5, Rack 3, Level 3 (B zone)","50","31","active","2024-01-01 00:00:00"
"892","5","WH-DN-01-B-R05-03-L4","Row 5, Rack 3, Level 4 (B zone)","50","2","active","2024-01-01 00:00:00"
"893","5","WH-DN-01-B-R05-04-L1","Row 5, Rack 4, Level 1 (B zone)","50","31","active","2024-01-01 00:00:00"
"894","5","WH-DN-01-B-R05-04-L2","Row 5, Rack 4, Level 2 (B zone)","50","31","active","2024-01-01 00:00:00"
"895","5","WH-DN-01-B-R05-04-L3","Row 5, Rack 4, Level 3 (B zone)","50","0","active","2024-01-01 00:00:00"
"896","5","WH-DN-01-B-R05-04-L4","Row 5, Rack 4, Level 4 (B zone)","50","12","active","2024-01-01 00:00:00"
"897","5","WH-DN-01-B-R05-05-L1","Row 5, Rack 5, Level 1 (B zone)","50","2","active","2024-01-01 00:00:00"
"898","5","WH-DN-01-B-R05-05-L2","Row 5, Rack 5, Level 2 (B zone)","50","26","active","2024-01-01 00:00:00"
"899","5","WH-DN-01-B-R05-05-L3","Row 5, Rack 5, Level 3 (B zone)","50","29","active","2024-01-01 00:00:00"
"900","5","WH-DN-01-B-R05-05-L4","Row 5, Rack 5, Level 4 (B zone)","50","5","active","2024-01-01 00:00:00"
"901","5","WH-DN-01-B-R06-01-L1","Row 6, Rack 1, Level 1 (B zone)","50","30","active","2024-01-01 00:00:00"
"902","5","WH-DN-01-B-R06-01-L2","Row 6, Rack 1, Level 2 (B zone)","50","19","active","2024-01-01 00:00:00"
"903","5","WH-DN-01-B-R06-01-L3","Row 6, Rack 1, Level 3 (B zone)","50","15","active","2024-01-01 00:00:00"
"904","5","WH-DN-01-B-R06-01-L4","Row 6, Rack 1, Level 4 (B zone)","50","20","active","2024-01-01 00:00:00"
"905","5","WH-DN-01-B-R06-02-L1","Row 6, Rack 2, Level 1 (B zone)","50","3","active","2024-01-01 00:00:00"
"906","5","WH-DN-01-B-R06-02-L2","Row 6, Rack 2, Level 2 (B zone)","50","40","active","2024-01-01 00:00:00"
"907","5","WH-DN-01-B-R06-02-L3","Row 6, Rack 2, Level 3 (B zone)","50","39","active","2024-01-01 00:00:00"
"908","5","WH-DN-01-B-R06-02-L4","Row 6, Rack 2, Level 4 (B zone)","50","39","active","2024-01-01 00:00:00"
"909","5","WH-DN-01-B-R06-03-L1","Row 6, Rack 3, Level 1 (B zone)","50","16","active","2024-01-01 00:00:00"
"910","5","WH-DN-01-B-R06-03-L2","Row 6, Rack 3, Level 2 (B zone)","50","36","active","2024-01-01 00:00:00"
"911","5","WH-DN-01-B-R06-03-L3","Row 6, Rack 3, Level 3 (B zone)","50","22","active","2024-01-01 00:00:00"
"912","5","WH-DN-01-B-R06-03-L4","Row 6, Rack 3, Level 4 (B zone)","50","22","active","2024-01-01 00:00:00"
"913","5","WH-DN-01-B-R06-04-L1","Row 6, Rack 4, Level 1 (B zone)","50","7","active","2024-01-01 00:00:00"
"914","5","WH-DN-01-B-R06-04-L2","Row 6, Rack 4, Level 2 (B zone)","50","19","active","2024-01-01 00:00:00"
"915","5","WH-DN-01-B-R06-04-L3","Row 6, Rack 4, Level 3 (B zone)","50","24","active","2024-01-01 00:00:00"
"916","5","WH-DN-01-B-R06-04-L4","Row 6, Rack 4, Level 4 (B zone)","50","5","active","2024-01-01 00:00:00"
"917","5","WH-DN-01-B-R06-05-L1","Row 6, Rack 5, Level 1 (B zone)","50","21","active","2024-01-01 00:00:00"
"918","5","WH-DN-01-B-R06-05-L2","Row 6, Rack 5, Level 2 (B zone)","50","31","active","2024-01-01 00:00:00"
"919","5","WH-DN-01-B-R06-05-L3","Row 6, Rack 5, Level 3 (B zone)","50","11","active","2024-01-01 00:00:00"
"920","5","WH-DN-01-B-R06-05-L4","Row 6, Rack 5, Level 4 (B zone)","50","16","active","2024-01-01 00:00:00"
"921","5","WH-DN-01-C-R07-01-L1","Row 7, Rack 1, Level 1 (C zone)","50","13","active","2024-01-01 00:00:00"
"922","5","WH-DN-01-C-R07-01-L2","Row 7, Rack 1, Level 2 (C zone)","50","9","active","2024-01-01 00:00:00"
"923","5","WH-DN-01-C-R07-01-L3","Row 7, Rack 1, Level 3 (C zone)","50","10","active","2024-01-01 00:00:00"
"924","5","WH-DN-01-C-R07-01-L4","Row 7, Rack 1, Level 4 (C zone)","50","19","active","2024-01-01 00:00:00"
"925","5","WH-DN-01-C-R07-02-L1","Row 7, Rack 2, Level 1 (C zone)","50","37","active","2024-01-01 00:00:00"
"926","5","WH-DN-01-C-R07-02-L2","Row 7, Rack 2, Level 2 (C zone)","50","7","active","2024-01-01 00:00:00"
"927","5","WH-DN-01-C-R07-02-L3","Row 7, Rack 2, Level 3 (C zone)","50","0","active","2024-01-01 00:00:00"
"928","5","WH-DN-01-C-R07-02-L4","Row 7, Rack 2, Level 4 (C zone)","50","20","active","2024-01-01 00:00:00"
"929","5","WH-DN-01-C-R07-03-L1","Row 7, Rack 3, Level 1 (C zone)","50","7","active","2024-01-01 00:00:00"
"930","5","WH-DN-01-C-R07-03-L2","Row 7, Rack 3, Level 2 (C zone)","50","19","active","2024-01-01 00:00:00"
"931","5","WH-DN-01-C-R07-03-L3","Row 7, Rack 3, Level 3 (C zone)","50","34","active","2024-01-01 00:00:00"
"932","5","WH-DN-01-C-R07-03-L4","Row 7, Rack 3, Level 4 (C zone)","50","22","active","2024-01-01 00:00:00"
"933","5","WH-DN-01-C-R07-04-L1","Row 7, Rack 4, Level 1 (C zone)","50","33","active","2024-01-01 00:00:00"
"934","5","WH-DN-01-C-R07-04-L2","Row 7, Rack 4, Level 2 (C zone)","50","10","active","2024-01-01 00:00:00"
"935","5","WH-DN-01-C-R07-04-L3","Row 7, Rack 4, Level 3 (C zone)","50","14","active","2024-01-01 00:00:00"
"936","5","WH-DN-01-C-R07-04-L4","Row 7, Rack 4, Level 4 (C zone)","50","11","active","2024-01-01 00:00:00"
"937","5","WH-DN-01-C-R07-05-L1","Row 7, Rack 5, Level 1 (C zone)","50","12","active","2024-01-01 00:00:00"
"938","5","WH-DN-01-C-R07-05-L2","Row 7, Rack 5, Level 2 (C zone)","50","18","active","2024-01-01 00:00:00"
"939","5","WH-DN-01-C-R07-05-L3","Row 7, Rack 5, Level 3 (C zone)","50","7","active","2024-01-01 00:00:00"
"940","5","WH-DN-01-C-R07-05-L4","Row 7, Rack 5, Level 4 (C zone)","50","35","active","2024-01-01 00:00:00"
"941","5","WH-DN-01-C-R08-01-L1","Row 8, Rack 1, Level 1 (C zone)","50","26","active","2024-01-01 00:00:00"
"942","5","WH-DN-01-C-R08-01-L2","Row 8, Rack 1, Level 2 (C zone)","50","31","active","2024-01-01 00:00:00"
"943","5","WH-DN-01-C-R08-01-L3","Row 8, Rack 1, Level 3 (C zone)","50","22","active","2024-01-01 00:00:00"
"944","5","WH-DN-01-C-R08-01-L4","Row 8, Rack 1, Level 4 (C zone)","50","22","active","2024-01-01 00:00:00"
"945","5","WH-DN-01-C-R08-02-L1","Row 8, Rack 2, Level 1 (C zone)","50","20","active","2024-01-01 00:00:00"
"946","5","WH-DN-01-C-R08-02-L2","Row 8, Rack 2, Level 2 (C zone)","50","26","active","2024-01-01 00:00:00"
"947","5","WH-DN-01-C-R08-02-L3","Row 8, Rack 2, Level 3 (C zone)","50","2","active","2024-01-01 00:00:00"
"948","5","WH-DN-01-C-R08-02-L4","Row 8, Rack 2, Level 4 (C zone)","50","0","active","2024-01-01 00:00:00"
"949","5","WH-DN-01-C-R08-03-L1","Row 8, Rack 3, Level 1 (C zone)","50","5","active","2024-01-01 00:00:00"
"950","5","WH-DN-01-C-R08-03-L2","Row 8, Rack 3, Level 2 (C zone)","50","1","active","2024-01-01 00:00:00"
"951","5","WH-DN-01-C-R08-03-L3","Row 8, Rack 3, Level 3 (C zone)","50","20","active","2024-01-01 00:00:00"
"952","5","WH-DN-01-C-R08-03-L4","Row 8, Rack 3, Level 4 (C zone)","50","34","active","2024-01-01 00:00:00"
"953","5","WH-DN-01-C-R08-04-L1","Row 8, Rack 4, Level 1 (C zone)","50","10","active","2024-01-01 00:00:00"
"954","5","WH-DN-01-C-R08-04-L2","Row 8, Rack 4, Level 2 (C zone)","50","15","active","2024-01-01 00:00:00"
"955","5","WH-DN-01-C-R08-04-L3","Row 8, Rack 4, Level 3 (C zone)","50","20","active","2024-01-01 00:00:00"
"956","5","WH-DN-01-C-R08-04-L4","Row 8, Rack 4, Level 4 (C zone)","50","22","active","2024-01-01 00:00:00"
"957","5","WH-DN-01-C-R08-05-L1","Row 8, Rack 5, Level 1 (C zone)","50","12","active","2024-01-01 00:00:00"
"958","5","WH-DN-01-C-R08-05-L2","Row 8, Rack 5, Level 2 (C zone)","50","21","active","2024-01-01 00:00:00"
"959","5","WH-DN-01-C-R08-05-L3","Row 8, Rack 5, Level 3 (C zone)","50","32","active","2024-01-01 00:00:00"
"960","5","WH-DN-01-C-R08-05-L4","Row 8, Rack 5, Level 4 (C zone)","50","40","active","2024-01-01 00:00:00"
"961","5","WH-DN-01-D-R09-01-L1","Row 9, Rack 1, Level 1 (D zone)","100","15","active","2024-01-01 00:00:00"
"962","5","WH-DN-01-D-R09-01-L2","Row 9, Rack 1, Level 2 (D zone)","100","11","active","2024-01-01 00:00:00"
"963","5","WH-DN-01-D-R09-01-L3","Row 9, Rack 1, Level 3 (D zone)","100","25","active","2024-01-01 00:00:00"
"964","5","WH-DN-01-D-R09-01-L4","Row 9, Rack 1, Level 4 (D zone)","100","51","active","2024-01-01 00:00:00"
"965","5","WH-DN-01-D-R09-02-L1","Row 9, Rack 2, Level 1 (D zone)","100","24","active","2024-01-01 00:00:00"
"966","5","WH-DN-01-D-R09-02-L2","Row 9, Rack 2, Level 2 (D zone)","100","40","active","2024-01-01 00:00:00"
"967","5","WH-DN-01-D-R09-02-L3","Row 9, Rack 2, Level 3 (D zone)","100","17","active","2024-01-01 00:00:00"
"968","5","WH-DN-01-D-R09-02-L4","Row 9, Rack 2, Level 4 (D zone)","100","50","active","2024-01-01 00:00:00"
"969","5","WH-DN-01-D-R09-03-L1","Row 9, Rack 3, Level 1 (D zone)","100","47","active","2024-01-01 00:00:00"
"970","5","WH-DN-01-D-R09-03-L2","Row 9, Rack 3, Level 2 (D zone)","100","79","active","2024-01-01 00:00:00"
"971","5","WH-DN-01-D-R09-03-L3","Row 9, Rack 3, Level 3 (D zone)","100","67","active","2024-01-01 00:00:00"
"972","5","WH-DN-01-D-R09-03-L4","Row 9, Rack 3, Level 4 (D zone)","100","51","active","2024-01-01 00:00:00"
"973","5","WH-DN-01-D-R09-04-L1","Row 9, Rack 4, Level 1 (D zone)","100","26","active","2024-01-01 00:00:00"
"974","5","WH-DN-01-D-R09-04-L2","Row 9, Rack 4, Level 2 (D zone)","100","11","active","2024-01-01 00:00:00"
"975","5","WH-DN-01-D-R09-04-L3","Row 9, Rack 4, Level 3 (D zone)","100","41","active","2024-01-01 00:00:00"
"976","5","WH-DN-01-D-R09-04-L4","Row 9, Rack 4, Level 4 (D zone)","100","78","active","2024-01-01 00:00:00"
"977","5","WH-DN-01-D-R09-05-L1","Row 9, Rack 5, Level 1 (D zone)","100","55","active","2024-01-01 00:00:00"
"978","5","WH-DN-01-D-R09-05-L2","Row 9, Rack 5, Level 2 (D zone)","100","2","active","2024-01-01 00:00:00"
"979","5","WH-DN-01-D-R09-05-L3","Row 9, Rack 5, Level 3 (D zone)","100","49","active","2024-01-01 00:00:00"
"980","5","WH-DN-01-D-R09-05-L4","Row 9, Rack 5, Level 4 (D zone)","100","59","active","2024-01-01 00:00:00"
"981","5","WH-DN-01-D-R10-01-L1","Row 10, Rack 1, Level 1 (D zone)","100","51","active","2024-01-01 00:00:00"
"982","5","WH-DN-01-D-R10-01-L2","Row 10, Rack 1, Level 2 (D zone)","100","22","active","2024-01-01 00:00:00"
"983","5","WH-DN-01-D-R10-01-L3","Row 10, Rack 1, Level 3 (D zone)","100","26","active","2024-01-01 00:00:00"
"984","5","WH-DN-01-D-R10-01-L4","Row 10, Rack 1, Level 4 (D zone)","100","32","active","2024-01-01 00:00:00"
"985","5","WH-DN-01-D-R10-02-L1","Row 10, Rack 2, Level 1 (D zone)","100","21","active","2024-01-01 00:00:00"
"986","5","WH-DN-01-D-R10-02-L2","Row 10, Rack 2, Level 2 (D zone)","100","8","active","2024-01-01 00:00:00"
"987","5","WH-DN-01-D-R10-02-L3","Row 10, Rack 2, Level 3 (D zone)","100","57","active","2024-01-01 00:00:00"
"988","5","WH-DN-01-D-R10-02-L4","Row 10, Rack 2, Level 4 (D zone)","100","35","active","2024-01-01 00:00:00"
"989","5","WH-DN-01-D-R10-03-L1","Row 10, Rack 3, Level 1 (D zone)","100","61","active","2024-01-01 00:00:00"
"990","5","WH-DN-01-D-R10-03-L2","Row 10, Rack 3, Level 2 (D zone)","100","22","active","2024-01-01 00:00:00"
"991","5","WH-DN-01-D-R10-03-L3","Row 10, Rack 3, Level 3 (D zone)","100","60","active","2024-01-01 00:00:00"
"992","5","WH-DN-01-D-R10-03-L4","Row 10, Rack 3, Level 4 (D zone)","100","52","active","2024-01-01 00:00:00"
"993","5","WH-DN-01-D-R10-04-L1","Row 10, Rack 4, Level 1 (D zone)","100","22","active","2024-01-01 00:00:00"
"994","5","WH-DN-01-D-R10-04-L2","Row 10, Rack 4, Level 2 (D zone)","100","41","active","2024-01-01 00:00:00"
"995","5","WH-DN-01-D-R10-04-L3","Row 10, Rack 4, Level 3 (D zone)","100","12","active","2024-01-01 00:00:00"
"996","5","WH-DN-01-D-R10-04-L4","Row 10, Rack 4, Level 4 (D zone)","100","22","active","2024-01-01 00:00:00"
"997","5","WH-DN-01-D-R10-05-L1","Row 10, Rack 5, Level 1 (D zone)","100","56","active","2024-01-01 00:00:00"
"998","5","WH-DN-01-D-R10-05-L2","Row 10, Rack 5, Level 2 (D zone)","100","15","active","2024-01-01 00:00:00"
"999","5","WH-DN-01-D-R10-05-L3","Row 10, Rack 5, Level 3 (D zone)","100","9","active","2024-01-01 00:00:00"
"1000","5","WH-DN-01-D-R10-05-L4","Row 10, Rack 5, Level 4 (D zone)","100","53","active","2024-01-01 00:00:00"
